arm,request_contract,workload,cache_state,entities,source_sha256,closure_entities,source_bytes,pinned_source_bytes,pin_us,materialized_payload_bytes,repetition,repeated_materialize_us,first_exact_bounded_us,proof
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,4000,868323,868323,989,863921,5,30049,30750,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,4000,868323,868323,1593,863921,6,29073,28599,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,4000,868323,868323,1856,863921,7,32410,34935,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,4000,868323,868323,1190,863921,8,39745,31054,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,4000,868323,868323,1232,863921,9,29534,36932,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,4000,868323,868323,3059,863921,10,34441,37004,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,4000,868323,868323,1062,863921,11,46284,42585,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,4000,868323,868323,1640,863921,12,42234,44942,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,4000,868323,868323,1880,863921,13,32576,29536,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,4000,868323,868323,2595,863921,14,36997,36276,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,4000,868323,868323,3316,863921,15,38848,48541,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,4000,868323,868323,1336,863921,16,27851,27906,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,4000,868323,868323,1531,863921,17,30579,30679,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,4000,868323,868323,1437,863921,18,30233,24166,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,4000,868323,868323,2215,863921,19,29506,34756,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,4000,868323,868323,1017,863921,20,43664,26946,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,4000,868323,868323,1135,863921,21,28207,28259,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,4000,868323,868323,1203,863921,22,23951,32330,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,4000,868323,868323,1308,863921,23,29129,26789,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,4000,868323,868323,2437,863921,24,29614,30990,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,4000,868323,868323,978,863921,25,45939,34020,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,4000,868323,868323,1507,863921,26,30794,30341,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,4000,868323,868323,1536,863921,27,31543,31035,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,4000,868323,868323,994,863921,28,45755,36898,requires_full_admission_for_formula
D-bounded,far_dependency,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,4000,868323,868323,1002,863921,29,29102,24110,requires_full_admission_for_formula
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,3999,868323,868323,970,863784,0,25901,25024,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,3999,868323,868323,1345,863784,1,45394,32160,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,3999,868323,868323,1010,863784,2,39171,50263,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,3999,868323,868323,1496,863784,3,31351,54699,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,3999,868323,868323,3533,863784,4,37335,39466,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,3999,868323,868323,2287,863784,5,35707,30688,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,3999,868323,868323,965,863784,6,63389,44489,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,3999,868323,868323,4427,863784,7,35381,54576,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,3999,868323,868323,1324,863784,8,77086,40836,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,3999,868323,868323,2811,863784,9,52406,63516,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,3999,868323,868323,1656,863784,10,51562,45913,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,3999,868323,868323,2347,863784,11,47117,45097,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,3999,868323,868323,1201,863784,12,47261,42337,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,3999,868323,868323,2097,863784,13,50716,39429,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,3999,868323,868323,2460,863784,14,43743,51455,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,3999,868323,868323,1104,863784,15,34364,33716,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,3999,868323,868323,1880,863784,16,91504,38873,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,3999,868323,868323,22886,863784,17,204198,79424,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,3999,868323,868323,9310,863784,18,52055,75525,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,3999,868323,868323,1489,863784,19,46074,44149,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,3999,868323,868323,1722,863784,20,52646,43580,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,3999,868323,868323,1071,863784,21,33945,34580,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,3999,868323,868323,1770,863784,22,37259,34865,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,3999,868323,868323,1739,863784,23,34207,37853,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,3999,868323,868323,1327,863784,24,35150,27804,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,3999,868323,868323,1214,863784,25,39116,44413,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,3999,868323,868323,1009,863784,26,34692,31672,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,3999,868323,868323,3567,863784,27,35497,38623,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,3999,868323,868323,2313,863784,28,35121,37275,requires_full_admission
D-bounded,cold_reverse_dependents,deep_dependency_chain,os_cache_warm,4000,6b0a7a2666fe04e84ceeb1176995eec3c8cb8a2be83c2b91cf1255df522b0f40,3999,868323,868323,5635,863784,29,53373,54024,requires_full_admission
D-bounded,random_entity_lookup,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,1,3472323,3472323,4223,137,0,1644,7524,exact_source_payload_semantic_not_current
D-bounded,random_entity_lookup,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,1,3472323,3472323,2618,137,1,2789,4421,exact_source_payload_semantic_not_current
D-bounded,random_entity_lookup,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,1,3472323,3472323,4119,137,2,1848,8308,exact_source_payload_semantic_not_current
D-bounded,random_entity_lookup,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,1,3472323,3472323,4496,137,3,2627,6743,exact_source_payload_semantic_not_current
D-bounded,random_entity_lookup,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,1,3472323,3472323,4727,137,4,4716,7442,exact_source_payload_semantic_not_current
D-bounded,random_entity_lookup,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,1,3472323,3472323,3099,137,5,4063,5504,exact_source_payload_semantic_not_current
D-bounded,random_entity_lookup,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,1,3472323,3472323,3461,137,6,1645,8521,exact_source_payload_semantic_not_current
D-bounded,random_entity_lookup,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,1,3472323,3472323,3746,137,7,3241,8582,exact_source_payload_semantic_not_current
D-bounded,random_entity_lookup,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,1,3472323,3472323,4656,137,8,2293,11279,exact_source_payload_semantic_not_current
D-bounded,random_entity_lookup,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,1,3472323,3472323,4600,137,9,6893,12879,exact_source_payload_semantic_not_current
D-bounded,random_entity_lookup,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,1,3472323,3472323,5092,137,10,8333,13085,exact_source_payload_semantic_not_current
D-bounded,random_entity_lookup,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,1,3472323,3472323,5242,137,11,5842,7401,exact_source_payload_semantic_not_current
D-bounded,random_entity_lookup,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,1,3472323,3472323,4429,137,12,2723,7661,exact_source_payload_semantic_not_current
D-bounded,random_entity_lookup,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,1,3472323,3472323,3994,137,13,2219,6042,exact_source_payload_semantic_not_current
D-bounded,random_entity_lookup,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,1,3472323,3472323,3180,137,14,1765,5574,exact_source_payload_semantic_not_current
D-bounded,random_entity_lookup,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,1,3472323,3472323,3036,137,15,2028,7023,exact_source_payload_semantic_not_current
D-bounded,random_entity_lookup,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,1,3472323,3472323,4656,137,16,3763,11180,exact_source_payload_semantic_not_current
D-bounded,random_entity_lookup,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,1,3472323,3472323,2823,137,17,5495,8636,exact_source_payload_semantic_not_current
D-bounded,random_entity_lookup,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,1,3472323,3472323,4478,137,18,1900,10591,exact_source_payload_semantic_not_current
D-bounded,random_entity_lookup,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,1,3472323,3472323,3177,137,19,1622,5214,exact_source_payload_semantic_not_current
D-bounded,random_entity_lookup,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,1,3472323,3472323,3772,137,20,2206,7169,exact_source_payload_semantic_not_current
D-bounded,random_entity_lookup,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,1,3472323,3472323,4798,137,21,3910,8717,exact_source_payload_semantic_not_current
D-bounded,random_entity_lookup,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,1,3472323,3472323,3711,137,22,1830,8336,exact_source_payload_semantic_not_current
D-bounded,random_entity_lookup,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,1,3472323,3472323,3820,137,23,4570,9635,exact_source_payload_semantic_not_current
D-bounded,random_entity_lookup,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,1,3472323,3472323,2903,137,24,6435,6706,exact_source_payload_semantic_not_current
D-bounded,random_entity_lookup,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,1,3472323,3472323,5187,137,25,2910,9917,exact_source_payload_semantic_not_current
D-bounded,random_entity_lookup,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,1,3472323,3472323,2601,137,26,4154,4756,exact_source_payload_semantic_not_current
D-bounded,random_entity_lookup,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,1,3472323,3472323,2575,137,27,2599,4371,exact_source_payload_semantic_not_current
D-bounded,random_entity_lookup,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,1,3472323,3472323,4429,137,28,8496,9122,exact_source_payload_semantic_not_current
D-bounded,random_entity_lookup,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,1,3472323,3472323,6849,137,29,5936,14188,exact_source_payload_semantic_not_current
D-bounded,near_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,2,3472323,3472323,2555,353,0,1661,6017,requires_full_admission_for_formula
D-bounded,near_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,2,3472323,3472323,3501,353,1,1574,7869,requires_full_admission_for_formula
D-bounded,near_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,2,3472323,3472323,3623,353,2,5089,8865,requires_full_admission_for_formula
D-bounded,near_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,2,3472323,3472323,2832,353,3,4767,8100,requires_full_admission_for_formula
D-bounded,near_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,2,3472323,3472323,4295,353,4,4315,9067,requires_full_admission_for_formula
D-bounded,near_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,2,3472323,3472323,5554,353,5,4619,8898,requires_full_admission_for_formula
D-bounded,near_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,2,3472323,3472323,3870,353,6,6648,9739,requires_full_admission_for_formula
D-bounded,near_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,2,3472323,3472323,4787,353,7,1548,9378,requires_full_admission_for_formula
D-bounded,near_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,2,3472323,3472323,4210,353,8,7063,10198,requires_full_admission_for_formula
D-bounded,near_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,2,3472323,3472323,3428,353,9,1706,7303,requires_full_admission_for_formula
D-bounded,near_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,2,3472323,3472323,3898,353,10,6368,9210,requires_full_admission_for_formula
D-bounded,near_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,2,3472323,3472323,9674,353,11,4147,12899,requires_full_admission_for_formula
D-bounded,near_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,2,3472323,3472323,3446,353,12,5771,6941,requires_full_admission_for_formula
D-bounded,near_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,2,3472323,3472323,4917,353,13,4596,11509,requires_full_admission_for_formula
D-bounded,near_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,2,3472323,3472323,3999,353,14,1532,10754,requires_full_admission_for_formula
D-bounded,near_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,2,3472323,3472323,2922,353,15,5077,13493,requires_full_admission_for_formula
D-bounded,near_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,2,3472323,3472323,4811,353,16,5039,11671,requires_full_admission_for_formula
D-bounded,near_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,2,3472323,3472323,3527,353,17,2398,6747,requires_full_admission_for_formula
D-bounded,near_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,2,3472323,3472323,4279,353,18,3928,13393,requires_full_admission_for_formula
D-bounded,near_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,2,3472323,3472323,3024,353,19,9224,8539,requires_full_admission_for_formula
D-bounded,near_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,2,3472323,3472323,3417,353,20,4112,8011,requires_full_admission_for_formula
D-bounded,near_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,2,3472323,3472323,3632,353,21,2886,7704,requires_full_admission_for_formula
D-bounded,near_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,2,3472323,3472323,2479,353,22,1564,4248,requires_full_admission_for_formula
D-bounded,near_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,2,3472323,3472323,3978,353,23,1620,6315,requires_full_admission_for_formula
D-bounded,near_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,2,3472323,3472323,2995,353,24,4054,5427,requires_full_admission_for_formula
D-bounded,near_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,2,3472323,3472323,6669,353,25,2897,16137,requires_full_admission_for_formula
D-bounded,near_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,2,3472323,3472323,2558,353,26,2941,4344,requires_full_admission_for_formula
D-bounded,near_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,2,3472323,3472323,2651,353,27,4246,10817,requires_full_admission_for_formula
D-bounded,near_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,2,3472323,3472323,4402,353,28,3801,7233,requires_full_admission_for_formula
D-bounded,near_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,2,3472323,3472323,2669,353,29,2046,7144,requires_full_admission_for_formula
D-bounded,random_mid_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,8001,3472323,3472323,4263,1728137,0,108440,82059,requires_full_admission_for_formula
D-bounded,random_mid_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,8001,3472323,3472323,4241,1728137,1,86884,94236,requires_full_admission_for_formula
D-bounded,random_mid_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,8001,3472323,3472323,3815,1728137,2,74077,92848,requires_full_admission_for_formula
D-bounded,random_mid_dependency,deep_dependency_chain,os_cache_warm,16000,7c78218a41707f7e4e299ef06ef6f40d654c4e145ddd9aa613a187f110f66fe5,8001,3472323,3472323,3795,1728137,3,65691,66807,requires_full_admission_for_formula
